id,place_id,text,rating,hash
510d1e0d-e49e-5904-b266-7033e02b523d,b35883fe-7d8f-5704-877e-841fc17c65c6,"BERCO | Local Guide · 282 ulasan · 668 foto | 2 tahun lalu | Tidak dipungkiri saat ini TMII makin menjadi andalan wisata keluarga, selain harga tiket yang masih masuk akal juga suguhan layanan dan pengalaman menarik untuk mengenal Indonesia dengan versi Lite hehehe. … Lainnya | 0:10 | 0:14 | +3 | Suka | Bagikan",,15990d1729d0
ed2b375a-b395-563c-a92c-463b2d9829c0,b35883fe-7d8f-5704-877e-841fc17c65c6,Ashiva Nindra Shafira | 3 ulasan · 8 foto | 7 tahun lalu | Aku suka sekali Karna tempatnya bagus dan sejuk juga bagus untuk olahraga atau bermain anak anak | 1 | Bagikan,,48bf874678ee
7d40e502-2aeb-5345-ba8b-0674a2b6d455,883d2ce2-2569-5c3d-b781-c5d14c386085,Afiqah Nuraini | 1 ulasan · 1 foto | sebulan lalu,,c85991ff6a14
654da8b2-96e6-5883-897f-e9b79aa25226,ef4cea0a-e34e-5d3f-bc7f-7b752183576a,"Pengelana Bumi | Local Guide · 385 ulasan · 812 foto | 9 bulan lalu | Pilihan Gor Badminton yang cukup ok. Letak cukup strategis. Parkiran motor dan mobil tersedia cukup banyak, walaupun ga banyak banget. Toilet ber-ac. Ada mushola kecil juga di dalamnya, tempat wudhunya di dalam toilet di samping mushola. … Lainnya | Suka | Bagikan",,a25f343dbc62
4165962d-9dd8-5a22-9b85-0452620e9e79,ef4cea0a-e34e-5d3f-bc7f-7b752183576a,"Biondi | Local Guide · 78 ulasan · 187 foto | 2 tahun lalu | Lapangan Bagus dan Luas. Jarak antar lapangan juga pas, tidak terlalu rapat. Pencahayaan juga pas, sehingga tidak silau. Toiletnya juga bersih + ada AC nya di dalam (jadi kalau kepanasan boleh bisa ngadem di toilet, hahahaha). … Lainnya | 0:05 | 1 | Bagikan",,e5b2863bf2b7
dc7fa612-5892-59b0-af4e-d8008e0ce922,ef4cea0a-e34e-5d3f-bc7f-7b752183576a,"theo filus | Local Guide · 82 ulasan · 122 foto | 2 tahun lalu | Luas bgt lapangannya, lpgan ad 7. Booking lewat Wa fast respon. Ada kios makanan ringan. Sayang lahan parkirnya agak kecil dan akses jalannya jg sempit | Suka | Bagikan",,2500739d548a
33374b6c-66a6-5e1b-a2ca-cafa6256d272,53add3ec-6af7-517e-9d6b-36707127352d,Akmal Hanif | Local Guide · 36 ulasan · 110 foto | 3 tahun lalu | + lantai lapangan tebal dan bagus | + Parkiran luas … Lainnya | +5 | Suka | Bagikan,,d0b4721f4184
f66f89f0-7814-5b3d-9dfc-0d09bec934d4,53add3ec-6af7-517e-9d6b-36707127352d,"Calloks :D | Local Guide · 24 ulasan · 75 foto | 2 tahun lalu | Tempatnya bagus dan terjangkauu. Biasa selalu main disini siihh. Lapangannya bersih dan toiletnya juga bersih. Jual minuman dan alat2 badminton lainnya juga lengkappp. Tempat parkirnya juga ada. Okelahh, rekomen buat main disiniii | Suka | Bagikan",,cc35a2809910
830c25fb-3250-5919-9826-c54be7934979,53add3ec-6af7-517e-9d6b-36707127352d,Sharon | Local Guide · 31 ulasan · 57 foto | 2 tahun lalu | *Ada 3 lapangan | *Banyak kursi/tempat duduk buat nunggu | *Banyak tempat parkir mobil/motor … Lainnya | Suka | Bagikan,,c787874b9542
bb292503-c5bb-5fca-9e8b-4a318e11925a,0e562db3-23df-5a4a-a15e-ceb1b38e748f,"Alfian YR | Local Guide · 470 ulasan · 2.425 foto | 3 tahun lalu | Lokasinya ditengah pemukiman dan bukan jalan ramai jadi gak polusi. Relatif lebih murah daripada lapangan lainnya. Mungkin perlu direnov dan diupgrade karena lapangan mulai keliatan gak rata, jaring banyak yg bolong, toilet banyak yang gak … Lainnya | 8 | Bagikan",,d5c8baa57ed5
5705433d-d696-5b07-bd28-9fee0c52e9cb,0e562db3-23df-5a4a-a15e-ceb1b38e748f,Juanda Hutasoit | Local Guide · 128 ulasan · 196 foto | Diedit 2 tahun lalu | Lapangan futsal strategis dan rumput bagus. Kalau mau main harus booking dulu soalnya banyak antrian. Perumahan adalah sekelompok rumah atau bangunan lainnya yang dibangun bersamaan sebagai sebuah pengembangan tunggal. Bentuknya bervariasi … Lainnya | Suka | Bagikan,,f24f8a1950f7
3de885bf-5903-575e-856a-70427583f29c,0e562db3-23df-5a4a-a15e-ceb1b38e748f,Lukman Hqeem | Local Guide · 216 ulasan · 553 foto | 8 tahun lalu | Lapangan futsal dua buah.kualitas prima. Penerangan kurang dan pendinginnya juga kurang maksimal. Perawatannya kurang maksimal. Ada fasilitas mini market yg memudahkan belanja makanan dan minuman setelah main futsal. Parkiran lumayan … Lainnya | Suka | Bagikan,,01060d457c3a
773c5837-d513-5fa5-ae51-f64db1f5eb88,78915963-aff6-5ec6-8f9a-17ecffd352b7,"Octaveani Tiono | Local Guide · 1.487 ulasan · 12.977 foto | setahun lalu | Polabugar sport center ini bisa dibilang memiliki penyewaan tempat olahraga yang cukup banyak, ada badminton, kolam renang, billiard, gym, dll. | Kesini karena bermain badminton. Lapangannya banyak banget. … Lainnya | +2 | 1 | Bagikan",,e63fba3fef68
94f4aa05-7b47-5cb3-a089-a1b0b5948a99,78915963-aff6-5ec6-8f9a-17ecffd352b7,"Vina Mahfzia | 2 ulasan | sebulan lalu | BIKIN GA NYAMAN PENGUNJUNG!!! | Ada bapak bapak pelatih kepala botak, tinggi teriak teriakin orang di kolam renang, kalau ngomong santai aja gausah pake teriak woi woi woi, ntr di balikin … Lainnya | Suka | Bagikan",,627c7718c750
30d201ca-68fa-5aec-8d05-287ebb6bad82,78915963-aff6-5ec6-8f9a-17ecffd352b7,"Biondi | Local Guide · 78 ulasan · 187 foto | 2 tahun lalu | Sport Komplek. Ada Renang, Billiard, kantin, dll nya. | Tapi Datang ke sini untuk bermain badminton. … Lainnya | 0:22 | +2 | 1 | Bagikan",,0a1623e0120a
7a590096-28e2-578e-8ed6-d48def6b452d,45ff1778-4a4e-5fdf-bc59-8849c128d18a,Tamuji Tan | Local Guide · 680 ulasan · 10.950 foto | 3 bulan lalu | Main padel lagi dekat dengan rumah… | Lapangan ini sbelum nya merupakan lapangan bulutangkis… … Lainnya | 0:06 | 0:10 | 0:10 | +3 | Suka | Bagikan,,2857a232c08b
00bfa301-050a-55ee-8d27-dd949c451974,45ff1778-4a4e-5fdf-bc59-8849c128d18a,"Bagus Rizky | Local Guide · 41 ulasan · 604 foto | Diedit 3 tahun lalu | Tempatnya cukup luas dengan beberapa lapangan didalamnya, lantainya cukup enak buat main badminton. Untuk membernya pun harganya cukup terjangkau bagi kalian yg suka main ramean. Tempat untuk parkirnya jg cukup luas. Cocok buat kalian yang … Lainnya | +7 | 10 | Bagikan | Tanggapan dari pemilik 3 tahun lalu | Trimakasih",,153ea1ef84ac
1d9f0606-4c66-59ec-afc2-cc933230561e,45ff1778-4a4e-5fdf-bc59-8849c128d18a,"Hanny Yunita | Local Guide · 64 ulasan · 49 foto | 7 bulan lalu | Cozy, high ceiling, toilet clean, cuma sayang belum ada penyewaan raket, over all good , staffnya ramah2 juga🔥 … | 0:11 | Suka | Bagikan | Tanggapan dari pemilik 3 bulan lalu | Trimakasih kami tunggu kedatangannya kembali.",,69780dd30ae3
9c4435f9-c50f-564d-8b89-a3f4c1d3eeef,46873744-d498-5028-8fcc-9d27a881cc83,"lelybonz | Local Guide · 24 ulasan · 18 foto | 2 bulan lalu | Lokasi strategis, parkirnya sudah lumayan dimaksimalkan, securitynya ramah. GOR baru direnovasi akhir th 2025 jadi lebih rapi dan bagian atap sudah lebih safety dibanding sebelumnya plafon banyak yang sudah jebol. Sayangnya sirkulasi … Lainnya | 0:01 | Suka | Bagikan",,a8c73d9724b6
5aa8ec2d-5620-57f7-89f1-9b9f0dbe04e1,46873744-d498-5028-8fcc-9d27a881cc83,Rissa Churria (Ummi Rissa) | Local Guide · 188 ulasan · 2.445 foto | 7 bulan lalu | Gelanggang Jakarta: tidak hanya tempat dan sarana berolahraga. Di pelataran dan halaman samping bisa dipergunakan untuk berbagai macam acara literasi dan berkesenian. … Lainnya | 0:30 | +47 | Suka | Bagikan,,d7d5726ffee8
e76f8cd4-412c-5d5b-9fbe-f9a978084177,46873744-d498-5028-8fcc-9d27a881cc83,Ali Busyro | Local Guide · 133 ulasan · 44 foto | sebulan lalu | Sangat strategis untuk yg naik kereta api GOR cukup bagus tp Sayangnya kursi kurang banyak | Suka | Bagikan,,b201014d4fd9
40b964e5-c935-56d7-932e-f53c8566ad71,01b94e2a-d5b7-59cf-9062-bd417fac4a76,Daryanti Yanti | 1 ulasan | 7 tahun lalu | Tempatnya enak di tambak deket tempat makan lesehan coooy... | 2 | Bagikan,,a582f217a9d2
af2a51ba-0d4a-5483-ae25-4cf0a9e99819,01b94e2a-d5b7-59cf-9062-bd417fac4a76,nurcholis 05 | 2 ulasan · 6 foto | 5 tahun lalu | Tempat nya enak | Suka | Bagikan,,75e31bf36223
ca452d3c-d10d-5c8b-b1d7-19948d7006e9,01b94e2a-d5b7-59cf-9062-bd417fac4a76,Bambang Hermanto | 6 ulasan | 7 tahun lalu | Enak buat ngumpul bareng teman teman | 5 | Bagikan,,a056ad6e971a
0e87d7ea-1f3e-5387-a39b-1f3af4e4c79c,09fdfd83-1f25-5f26-ade9-4c96d4ff0242,Sophia Wilson | 1 foto | 5 tahun lalu,,23375bb1dcca
324a53f9-9ca0-5351-b8dd-6b6d9cef0780,09fdfd83-1f25-5f26-ade9-4c96d4ff0242,Rizky Hamdani | 8 tahun lalu,,77aad8b229d3
0ba2db5d-0531-5687-ab7d-96e7a894ca70,09fdfd83-1f25-5f26-ade9-4c96d4ff0242,Bintang Kejora | Local Guide · 20 ulasan · 69 foto | 8 tahun lalu,,645b9c85c00b
232d6fac-dbd4-54c9-a974-6f890d8219c8,4bdb30b5-2f83-50b3-a44e-6f2517969ed2,ocan kriting27 | 4 ulasan | 8 tahun lalu | pengalaman yang tidak bisa dilupakan itu saat macet 4 jam | 1 | Bagikan,,82a935669175
ba3ffc86-bd03-50dd-96ff-320267a3bbab,4bdb30b5-2f83-50b3-a44e-6f2517969ed2,Hedotyadi Yadi | Local Guide · 17 ulasan | 2 tahun lalu | Deket tempat saya | Suka | Bagikan,,40a9d89ff7d8
ce3c9e87-d194-5882-9fe2-cbdc55522075,4bdb30b5-2f83-50b3-a44e-6f2517969ed2,Mas Yatno | 1 ulasan | 9 tahun lalu | Tempat ane ngumpul dngan saudara seperjalanan | 1 | Bagikan,,20e4dc39c31d
ceb10a2d-a6bb-57a7-b96e-5b05811943dc,673280a2-c7fd-5cfc-a2de-f6d5e936f11e,Ari Fauzi | Local Guide · 11 ulasan · 6 foto | 3 bulan lalu | Tempat yg nyaman untuk melepas penat seharian bekerja | Suka | Bagikan | Tanggapan dari pemilik 3 bulan lalu | 👏 …,,4bcc9503abdf
cdecc004-ccae-561a-b85e-290ffb27e9b8,673280a2-c7fd-5cfc-a2de-f6d5e936f11e,Heru Jayusman | 2 ulasan | 2 bulan lalu | Padat padat padat | Diterjemahkan oleh Google ・ Lihat versi asli (Inggris) | Suka | Bagikan,,840ab5bc3d45
1ad17fbe-c852-58f2-9818-9983a0232e4e,673280a2-c7fd-5cfc-a2de-f6d5e936f11e,Abidzar Nafisha | 2 ulasan · 5 foto | 3 bulan lalu | Padat padat | Diterjemahkan oleh Google ・ Lihat versi asli (Inggris) | Suka | Bagikan | Tanggapan dari pemilik 3 bulan lalu | 👏 …,,c15564d12e5b
9e8a51c1-60d7-57f3-993f-44be1db1e69d,f4d81c03-3387-54ac-a5fe-ae0be0d2c347,"Indah Farahdiba | 3 ulasan · 1 foto | 4 bulan lalu | tempatnya nyaman, pelayanannya ok banget dikasih free fudgy brownise malah ditawarin kopi lg. Good laah, no peres2. Cuma saran tambahin menu berat jgn mie2 aja Lainnya | Suka | Bagikan",,feea9f7f42b1
4d919b12-0734-500c-b407-ad83727dd96e,f4d81c03-3387-54ac-a5fe-ae0be0d2c347,"Plester | Local Guide · 377 ulasan · 1.050 foto | 3 bulan lalu | Saya cobain tempat ini karena harus nunggu servis hape di samsung gedung sebrang. Jujur tempatnya nyaman dan enak banget, bahkan di jam siang saat matahari terik banget, duduk di outdoor nya ga kerasa panas. Cocok untuk nongkrong lama atau … Lainnya | Suka | Bagikan",,fcb5685333a9
86e205a5-766d-5a71-8faa-0eb15e9b870c,f4d81c03-3387-54ac-a5fe-ae0be0d2c347,"Testa | Local Guide · 228 ulasan · 843 foto | 7 bulan lalu | Karena masih dalam tahap renovasi, jadi diatas masih ada pekerjaan yang terbuka jadi debu masih berasa, adem point plus,, smooking dan banyak angin,, parkiran bisa disamping ruko-ruko sebelahnya, aman dan lumayan luas.Harga masih ramah … Lainnya | 0:04 | 0:05 | +3 | Suka | Bagikan",,35fe7400a739
a743beb5-495c-53c6-9d56-32729f2169bf,b98779d4-d175-5f6b-8703-c6f1dd7cd5ae,Irwadhi Marzuki | 1 ulasan | 3 bulan lalu,,2ecff9afe94a
21c9adf3-f5db-56e7-8f0d-432b945beb7e,b98779d4-d175-5f6b-8703-c6f1dd7cd5ae,Listrik Indonesia | 2 tahun lalu,,f0aad0aa2040
2bcd9e0a-f8c2-5d2e-87fe-e5d7dfd997ad,20fe543b-70bd-5409-ac6a-64248d623756,Ricky Senggara | 6 ulasan · 7 foto | 2 tahun lalu | Wadah silaturahmi antar pecinta kijang.. beda bendera komunitas tetap solid dan jalin silaturahmi tanpa batas | Suka | Bagikan,,87982fee1494
250629c8-b1d7-591c-8f00-2624bd50549b,20fe543b-70bd-5409-ac6a-64248d623756,V.C viona. chanel | Local Guide · 8 ulasan · 12 foto | 11 bulan lalu | Tempat mantappll | Suka | Bagikan,,fcdc2ce61bcd
3227a2d5-7a15-59da-a92c-81cee619fd2b,20fe543b-70bd-5409-ac6a-64248d623756,Vanny Oey | 11 ulasan · 6 foto | setahun lalu,,a32314630454
c62d070c-31d4-5ecd-8e4d-8d9744f087d0,44f863ac-40c9-511e-a787-b66637df8dee,Imelda Zefanya | Local Guide · 23 ulasan · 52 foto | 7 tahun lalu | Sebuah wadah atau komunitas untuk para UMKM dapat bertumbuh dan berkembang. Disini kita diajarkan banyak hal untuk membuat kita menjadi naik kelas dan dapat bersaing secara sehat dengan para pelaku bisnis lainnya. | 2 | Bagikan | Tanggapan dari pemilik 7 tahun lalu | Terima kasih atas reviewnya. Bersama kita tumbuh dan berkembang untuk menaikkelaskan UMKM Indonesia yang berdaya saing.,,66ebafbf00c7
6956acf0-89e8-5727-8a79-5cdb04bdb1de,44f863ac-40c9-511e-a787-b66637df8dee,Ressa Resosinia | Local Guide · 31 ulasan · 2 foto | 4 tahun lalu | Sy tlp di no yg tertera.. TDK ada yg angkat... Sy mau bergabung dengan UMKM kecamatan tanah Abang. Sy dari kelurahan kebon kacang | Suka | Bagikan | Tanggapan dari pemilik 4 tahun lalu | Halo dan Salam Persahabatan. | Terima kasih atas ulasan yang diberikan kepada Sahabat UMKM dan akan kami … Lainnya,,851b6a1fb34a
f55c61e7-7419-52df-9353-25175c42f35a,44f863ac-40c9-511e-a787-b66637df8dee,Rahmiani - Jakarta | Local Guide · 8 ulasan · 89 foto | 6 tahun lalu | Terima kasih  atas supportnya untuk kami terutama saya sebagai IKM. Mudah mudahan Selalu Jaya. | Saya Rahmi dari  Catering  Nasi Box dan Snack bok | 2 | Bagikan | Tanggapan dari pemilik 6 tahun lalu | Terima kasih atas reviewnya. Mari bergabung dengan Komunitas Sahabat UMKM dan bersama kita tumbuh berkembang untuk menaikkelaskan UMKM Indonesia yang berdaya saing.,,4e31312d776a
05a8538f-caa2-58f4-9d3b-69f30be4fe18,c9c7177a-94b4-5de6-9a8c-5110a6ae62d1,"adilia suci insani | 1 ulasan · 16 foto | 3 bulan lalu | Main-main ke kampus esa unggul 💜💜 | Jujur, kesan pertama waktu masuk ke Universitas Esa Unggul adalah lingkungannya yang modern dan vibes-nya yang positif banget. Kampusnya nggak cuma punya … Lainnya | +11 | Suka | Bagikan",,7642bc37e2a2
2b22a70b-917b-5e7c-aee7-fb0610a6388b,c9c7177a-94b4-5de6-9a8c-5110a6ae62d1,"Hardyanti Dwi Anggraini | 1 ulasan | 4 bulan lalu | abis campus tour ke Esa Unggul ternyata vibes kampusnya enak juga! | tempatnya luas, fasilitasnya oke, orang-orangnya ramah, terus penjelasannya ga bikin ngantuk wkwk. jadi makin kebayang kuliah nanti bakal gimana 👊📚 | overall seru sih, sampe sampe malah jadi kepikiran pengen ambil disini.. … | 0:01 | 0:08 | 0:07 | 0:01 | +2 | Suka | Bagikan",,119ecffe18c1
63303ee4-0bdd-5b76-951c-465571911bf9,c9c7177a-94b4-5de6-9a8c-5110a6ae62d1,"Ayasy Kamal | 1 ulasan · 7 foto | 3 bulan lalu | di dalam kampus esa unggul banyak sekali fasilitas yang di sediakan, dari perpustakaan 3 lantai lengkap dengan komputernya. Ruang fisioterapi yang ternyata tidak hanya menjadi tempat belajar, namun juga menjadi tempat pengobatan bagi … Lainnya | +4 | Suka | Bagikan",,c474b3dc65c3
a811cbbf-62d6-5bf2-9d1f-96617b463f00,04e27eee-e836-5106-b429-0219aa8e5a5b,"Haryo Kusumo Wicaksono (411231174) | 3 ulasan · 1 foto | Diedit 6 bulan lalu | Kampus Undira kelas karyawan sangat membantu untuk pekerja yang ingin tetap bisa kuliah. Jadwalnya fleksibel, dosennya ramah dan profesional, serta materi kuliahnya relevan dengan dunia kerja. Sangat cocok untuk meningkatkan karier sambil tetap bekerja. | Suka | Bagikan | Tanggapan dari pemilik 6 bulan lalu | Hallo Kawan UNDIRA. | Terima kasih telah berbagi pengalaman saudara, dan semoga pesan ini dapat … Lainnya",,f3204f118961
4ade26df-e8e3-549b-b513-01a71cbdf676,04e27eee-e836-5106-b429-0219aa8e5a5b,Anonymous Work | 1 ulasan | sebulan lalu | Gmn sih. sblmny sy udh dpt offering untuk jd asociate di big4. Tp sama salah 1 dosenny ga dibolehin. Katanya mau di cariin yg lain sama dia tp tunggu lulus dl.  Alasannya lg skripsi jgn mikirin kerjaan dl. Giliran skrg udh lulus di tanya tntng kerjaan mlh lepas tgn. G kompeten bgt sih | Suka | Bagikan,,448157b724ae
eac7904a-ad8c-5f5b-97dd-e8616abb2c36,04e27eee-e836-5106-b429-0219aa8e5a5b,"Wolfgang Serque | 5 ulasan | 2 bulan lalu | Universitas Dian Nusantara menghasilkan individu siap kerja yang unggul.. tidak hanya reguler, Undira juga memberikan support luar biasa untuk para pekerja yang hendak meneruskan pendidikan kuliah, the best Undira | Suka | Bagikan | Tanggapan dari pemilik 2 bulan lalu | Hallo Kawan UNDIRA. | Terima kasih telah memberikan bintang sebagai ulasan yang positif. … Lainnya",,ffcab359b626
d3a13ae2-9362-54cc-a308-9457f4eb2dd9,db756115-588e-55da-868e-6b6e4f8e6ab0,"DIAN JP SITANGGANG 511251070 | 1 ulasan | 4 bulan lalu | Kampus ini menawarkan sistem pembayaran yang fleksibel, di mana mahasiswa dapat mencicil uang semester setiap bulan sehingga lebih ringan dan terjangkau. Selain itu, pilihan jurusan yang tersedia juga sangat beragam, memberikan kesempatan … Lainnya | Suka | Bagikan | Tanggapan dari pemilik 4 bulan lalu | Hallo Kawan UNDIRA. | Terima kasih telah berbagi pengalaman saudara, dan semoga pesan ini dapat … Lainnya",,2dd307917ec1
e53d59e2-f7a5-5b71-9766-9e4df21aaa3f,db756115-588e-55da-868e-6b6e4f8e6ab0,"IRWAN SETIYAWAN 521231065 | 1 ulasan · 1 foto | 4 bulan lalu | Saya umur 39 dan ingin jadi sarjana. saya bersyukur ketemu kampus ini. ngak nyangka saya cocok dan tidak terlalu mahal. | Suka | Bagikan | Tanggapan dari pemilik 4 bulan lalu | Hallo Kawan UNDIRA. | Terima kasih telah berbagi pengalaman saudara, dan semoga pesan ini dapat … Lainnya",,9881e77d026d
a9615f08-5db3-5014-969d-81df73d93bfd,db756115-588e-55da-868e-6b6e4f8e6ab0,"rety Sanaky | 3 ulasan | 4 bulan lalu | selama saya kuliah di undira menurut saya kampus ini cukup baik apalagi dengan fasilitas yang memadai dan dosen yang mendukung proses pembelajaran mahasiswa. | Suka | Bagikan | Tanggapan dari pemilik 4 bulan lalu | Hallo Kawan UNDIRA. | Terima kasih telah berbagi pengalaman saudara, dan semoga pesan ini dapat … Lainnya",,c61fed088334
1e7631e8-b7b3-57bc-aee1-ddf21bfb98e1,83f506d1-e76d-58d3-b6ef-72284f298ae2,"Yatie Sarmiyati | 1 ulasan · 17 foto | 4 bulan lalu | Alhamdulillah, memeberikan kesempatan untuk yg sdh lansia pun bisa ikut maju untuk belajar. | Suka | Bagikan",,c67b034f6ec3
1381a540-752c-5f2f-ae31-0f4359083aec,83f506d1-e76d-58d3-b6ef-72284f298ae2,"Musa Hubeis | Local Guide · 792 ulasan · 634 foto | 2 tahun lalu | Univ Satyagama (USG) yg berlokasi di daerah Kamal Raya dkt tol menuju bandara Soetta, Tangerang mrpk univ spt umumnya, yaitu ada ilmu sosial & humaniora, serta ilmu eksakta. Luas areal kampus 5 Ha ini memiliki tawaran keilmuan yg populer, … Lainnya | 3 | Bagikan",,e6d7f4a81087
dce249a6-de27-52b1-b221-5d7fa699c357,83f506d1-e76d-58d3-b6ef-72284f298ae2,SUYANTO SINGO | Local Guide · 6 ulasan | 11 bulan lalu | Kampus ini memiliki prodi yang sangat menarik dari S1 hingga S3 tersedia di kampus ini. Untuk S2 biaya kuliahnya sangat terjangkau hingga lulus sekitar 13 jutaan. Sangat recomanded buat temen-temen yang ingin lanjut kuliah baik reguler maupun karyawan | Suka | Bagikan,,35bde6edca25
9c45a7f5-d080-5067-b8d6-ce4ebe1d2e76,62e34b48-fd63-5da4-8935-45625fd6ae9a,April | 2 ulasan | 3 minggu lalu | BARU | bagus.. saya dulu pernah jadi salah satu pasien praktek dokter gigii... kira kira sejarang masih ada praktek gigi gratis ga yaa | Suka | Bagikan,,43c9f426d900
ba28656b-12a7-51e1-90b7-d46f7a429ef4,62e34b48-fd63-5da4-8935-45625fd6ae9a,"Ilham Maulana Ash Shiddieq | Local Guide · 138 ulasan · 7.264 foto | 2 tahun lalu | Fakultas Hukum Universitas Trisakti mencapai standar tinggi dalam memberikan pendidikan hukum yang berkualitas. Kurikulumnya yang terkini dan tenaga pengajar yang berpengalaman menciptakan lingkungan belajar yang mendalam. Selain itu, … Lainnya | 0:23 | +15 | 4 | Bagikan",,2c915dfbb045
1c7c79b9-6f7e-54b1-b9f1-382a2e551e60,62e34b48-fd63-5da4-8935-45625fd6ae9a,Nyoman Armawan | 1 ulasan · 1 foto | 6 bulan lalu | Menyesal menguliahkan anak di jurusan tehnik Arsitektur . Untuk bapak ibu yg punya putra putri harus berpikir seribu kali karena di sistem pendidikan nya memang di setting untuk tidak lulus sehingga wajib lama untuk lulus meskipun nilai … Lainnya | Suka | Bagikan,,4048c8720f37
f0d61e29-cb50-5716-97bd-8db405d5d017,7417e675-f773-53aa-a35f-9774b39c42cd,Hhadiyat | Local Guide · 271 ulasan · 1.587 foto | 2 tahun lalu | Kampus A yang memiliki kelas reguler dan karyawan. Lokasi mudah di jangkau. Parkiran luas dan sarana cukup lengkap | +2 | Suka | Bagikan,,fa76622df0dd
9c06391d-efb1-50a5-b492-ef5b81147f6a,7417e675-f773-53aa-a35f-9774b39c42cd,Iswandihanapi Wandi | Local Guide · 25 ulasan · 2 foto | 5 bulan lalu | Tempatnya rapih bersih dan muridnya baik baik dan santuy cuma lokasi kalau hujan sering banjir | Suka | Bagikan,,4a6a7f422e59
6a0b007b-cd0c-55c8-802e-cfc836bf68bb,7417e675-f773-53aa-a35f-9774b39c42cd,"Aznan Oke | 2 ulasan | 5 tahun lalu | Fakultas yg cukup terkenal dijakarta, bnyk kawan2 juga menuntut ilmu disana | 1 | Bagikan",,894aa2fa5dd2
0b5d0be4-b0b8-5696-a921-30f5e004493b,8d15bf29-9a39-5d62-8434-8caa1664fd2c,"Ananda Della Noveria | 3 ulasan · 6 foto | 5 bulan lalu | Suka banget sama pelayanan di BSI Cengkareng, dari mulai sekuriti di depan sampai staf administrasinya ramah-ramah dan ngebantu banget pas proses pendaftaran. Lingkungan kampus bersih dan tertata. Sangat membantu buat mahasiswa yang sambil … Lainnya | Suka | Bagikan",,01e8b7523906
04c5077e-f72e-5b78-bc99-488ea9c0af7b,8d15bf29-9a39-5d62-8434-8caa1664fd2c,"Dear eka putri Tafonao | 1 ulasan · 1 foto | sebulan lalu | Pengalaman yang sangat baik. Pelayanan staf ramah dan membantu, proses pendaftaran mudah, serta informasi yang diberikan sangat jelas. Lingkungan kampus nyaman dan fasilitasnya cukup lengkap. Semoga UBSI terus berkembang dan memberikan pendidikan yang berkualitas. Terima kasih😇🙏 … | Suka | Bagikan",,f14be49f4d24
b67b3e08-0bae-5238-b7b7-9f4eec85857b,8d15bf29-9a39-5d62-8434-8caa1664fd2c,"Avrilia Restu Putri | 1 ulasan | 4 bulan lalu | Sebagai Maba UBSI Cengkareng, kesan yang saya dapatkan dari awal proses pendaftaran sampai dengan acara Workshop diawal perkuliahan ini sangat positif. Seluruh Staff yang ikut serta membantu sangat kooperatif dan ramah, juga materi yang … Lainnya | Suka | Bagikan",,efa408a19f4d
1e39954c-45ba-5229-86b3-d5cccf6e1730,313a02d1-3279-54ac-a457-4fbe56e7592b,Darwin Tan | Local Guide · 159 ulasan · 845 foto | 10 bulan lalu | Saya almuni dari S2 MM yang berlokasikan di kampus ini. | Memang tidak bisa dipungkiri kalau Untar punya gedung yang sudah tua tapi masih cukup dirawat dan bersih. … Lainnya | +5 | 1 | Bagikan,,65369fb69ecd
34adf744-80d2-5125-bc19-7661f941b087,313a02d1-3279-54ac-a457-4fbe56e7592b,"Joko Kentir Silmin | 9 ulasan · 3 foto | 5 bulan lalu | Security yang jaga pintu masuk sok iye, minimal kasih tempat pick up buat ojol, ini udh nunggu di badan jalan, disuruh maju jauh kedepan lagi , pea banget. Padahal yg disamping itu gerbang ketutup, nunggu disitu aja ga boleh. | Suka | Bagikan",,531471470811
5c981e8c-961d-59de-bee0-4151b7371456,313a02d1-3279-54ac-a457-4fbe56e7592b,Andy CB | 5 ulasan · 1 foto | sebulan lalu | Sewaktu datang pertama kali memgantar anak mengambil paket kuliah..suasana seperti perkantoran..tempat makan berlimpah .. ruang hijau terbuka ..cuma 1 aja ..mahal biaya kuliahnya ..tapi overall bagus banget buat kuliah | Suka | Bagikan,,e4a6042c8a50
0a60d0e6-ccca-51b9-98d5-5188634eb03a,2979cb94-92a2-5530-a745-4f7772620497,Deni Rahmat | 1 ulasan | 2 tahun lalu,,f34a13450f8e
394550e4-8dcc-5824-9e70-c2a37d0abec5,64a85fe1-392c-57b8-87ba-53a96fd39d1d,Emil TV | Local Guide · 181 ulasan · 298 foto | 4 tahun lalu | Tempatnya bagus. Bentuk gazebo nya unik. Sama ada labirinnya. Walau labirinnya buat anak kecil. | Suka | Bagikan,,3422c7253fe6
79593f52-4d07-5eae-9e8e-29b687f79138,64a85fe1-392c-57b8-87ba-53a96fd39d1d,"Sasmito Egan2015 | Local Guide · 13 ulasan · 61 foto | 3 tahun lalu | Taman bermain anak yg enak dan nyaman untuk anak - anak, serta ada saran olahraga nya. | +2 | Suka | Bagikan",,485112c75458
b0ada207-de3c-54b3-bb42-61bd3c7ae4a6,64a85fe1-392c-57b8-87ba-53a96fd39d1d,RISDI Bolehh | 1 ulasan | 5 bulan lalu | satpam nya ngusir mulu | Suka | Bagikan,,855b466bcc3b
